,query,id,text,author_id,conversation_id,entities,geo,lang,referenced_tweets
1088,energia infraestrutura,1522636341502255105,"#iNFRATransporte | Desestatizações de Santos, São Sebastião e Itajaí devem ser enviadas ao TCU neste mês, diz @MInfraestrutura. Saiba mais em: https://t.co/AIGVI4Nr0m 📸: Wesley Amaral/Câmara dos Deputados

#AgênciaiNFRA #Transporte #iNFRAEnergia #Energia #Infraestrutura #Brasil https://t.co/1s8TaTfncT",815615313307959296,1522636341502255105,"{'mentions': [{'start': 110, 'end': 126, 'username': 'MInfraestrutura', 'id': '523331076'}], 'urls': [{'start': 143, 'end': 166, 'url': 'https://t.co/AIGVI4Nr0m', 'expanded_url': 'http://www.agenciainfra.com/blog/desestatizacoes-de-santos-sao-sebastiao-e-itajai-devem-ser-enviadas-ao-tcu-neste-mes-diz-minfra/', 'display_url': 'agenciainfra.com/blog/desestati…'}, {'start': 279, 'end': 302, 'url': 'https://t.co/1s8TaTfncT', 'expanded_url': 'https://twitter.com/agencia_infra/status/1522636341502255105/photo/1', 'display_url': 'pic.twitter.com/1s8TaTfncT', 'media_key': '3_1522636314226610177'}], 'annotations': [{'start': 38, 'end': 43, 'probability': 0.7076, 'type': 'Place', 'normalized_text': 'Santos'}, {'start': 46, 'end': 58, 'probability': 0.9437, 'type': 'Place', 'normalized_text': 'São Sebastião'}, {'start': 62, 'end': 67, 'probability': 0.9767, 'type': 'Place', 'normalized_text': 'Itajaí'}, {'start': 91, 'end': 93, 'probability': 0.5083, 'type': 'Organization', 'normalized_text': 'TCU'}, {'start': 171, 'end': 183, 'probability': 0.9824, 'type': 'Person', 'normalized_text': 'Wesley Amaral'}], 'hashtags': [{'start': 0, 'end': 16, 'tag': 'iNFRATransporte'}, {'start': 206, 'end': 219, 'tag': 'AgênciaiNFRA'}, {'start': 220, 'end': 231, 'tag': 'Transporte'}, {'start': 232, 'end': 245, 'tag': 'iNFRAEnergia'}, {'start': 246, 'end': 254, 'tag': 'Energia'}, {'start': 255, 'end': 270, 'tag': 'Infraestrutura'}, {'start': 271, 'end': 278, 'tag': 'Brasil'}]}",,pt,
1089,energia infraestrutura,1522631874140688384,"Bolsonaro desembarca na Guiana; Pacheco assume a presidência

Os presidentes do Brasil e da Guiana devem discutir comércio e investimentos, infraestrutura, energia e cooperação em defesa e segurança
https://t.co/iynPDDXDns https://t.co/pwlMjjU5AC",67150902,1522631874140688384,"{'urls': [{'start': 199, 'end': 222, 'url': 'https://t.co/iynPDDXDns', 'expanded_url': 'https://bit.ly/38YMzgN', 'display_url': 'bit.ly/38YMzgN'}, {'start': 223, 'end': 246, 'url': 'https://t.co/pwlMjjU5AC', 'expanded_url': 'https://twitter.com/correio/status/1522631874140688384/photo/1', 'display_url': 'pic.twitter.com/pwlMjjU5AC', 'media_key': '3_1522631861993984000'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.9988, 'type': 'Person', 'normalized_text': 'Bolsonaro'}, {'start': 24, 'end': 29, 'probability': 0.8745, 'type': 'Place', 'normalized_text': 'Guiana'}, {'start': 32, 'end': 38, 'probability': 0.8879, 'type': 'Person', 'normalized_text': 'Pacheco'}, {'start': 80, 'end': 85, 'probability': 0.9898, 'type': 'Place', 'normalized_text': 'Brasil'}, {'start': 92, 'end': 97, 'probability': 0.515, 'type': 'Place', 'normalized_text': 'Guiana'}]}",,pt,
1090,energia infraestrutura,1522628504315072513,"@VANTU1R @DesejoDeMatar @yamiraikou_san Essas plantas de geração de energia e toda a infraestrutura necessária exigem um alto investimento $ que com certeza será repassado ao consumidor final… não existe almoço grátis. Uma hora a conta chega, e sempre estoura na ponta mais fraca, o consumidor.",15676752,1522344400520716288,"{'mentions': [{'start': 0, 'end': 8, 'username': 'VANTU1R', 'id': '275599375'}, {'start': 9, 'end': 23, 'username': 'DesejoDeMatar', 'id': '75160121'}, {'start': 24, 'end': 39, 'username': 'yamiraikou_san', 'id': '1154527844002881536'}]}",,pt,[<ReferencedTweet id=1522524065881378817 type=replied_to]
1091,energia infraestrutura,1522625406066737155,"@roxmo Kd o dinheiro que estava sendo roubado que não aparece?

Investimentos reduzidos:
Saúde
Universidades
Na infraestrutura
Ciências e tecnologia

Tudo mais caro:
Gasolina
Alimentos
Moradia
Energia
Água 

Kd o dinheiro?",3439204295,1522575166651478016,"{'mentions': [{'start': 0, 'end': 6, 'username': 'roxmo', 'id': '17752026'}]}",,pt,[<ReferencedTweet id=1522575166651478016 type=replied_to]
1092,energia infraestrutura,1522614421973045251,"Traduzindo:

@jairbolsonaro chegou a Georgetown nesta manhã, onde se reunirá com o presidente da República Cooperativa da Guiana, Irfaan Ali, para discutir uma agenda bilateral nas áreas de comércio, investimentos, energia, infraestrutura, segurança, defesa e questões regionais. https://t.co/K5TSp4zAMV",342030174,1522614421973045251,"{'mentions': [{'start': 13, 'end': 27, 'username': 'jairbolsonaro', 'id': '128372940'}], 'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/K5TSp4zAMV', 'expanded_url': 'https://twitter.com/govbrazil/status/1522608517835800577', 'display_url': 'twitter.com/govbrazil/stat…'}], 'annotations': [{'start': 37, 'end': 46, 'probability': 0.6772, 'type': 'Organization', 'normalized_text': 'Georgetown'}, {'start': 122, 'end': 127, 'probability': 0.7313, 'type': 'Place', 'normalized_text': 'Guiana'}, {'start': 130, 'end': 139, 'probability': 0.4013, 'type': 'Person', 'normalized_text': 'Irfaan Ali'}]}",,pt,[<ReferencedTweet id=1522608517835800577 type=quoted]
1093,energia infraestrutura,1522592270813327361,"#Coluna | ""Empresas se movimentam para se adequar às inovações e mudanças estruturais que virão com a modernização"" por @RobertoRockmann. Acesse: https://t.co/jsqCSRvIF9 📸: Domínio público

#AgênciaiNFRA #iNFRATransporte #Transporte #iNFRAEnergia #Energia #Infraestrutura #Brasil https://t.co/QE8IJXqbQe",815615313307959296,1522592270813327361,"{'mentions': [{'start': 120, 'end': 136, 'username': 'RobertoRockmann', 'id': '2183163749'}], 'urls': [{'start': 146, 'end': 169, 'url': 'https://t.co/jsqCSRvIF9', 'expanded_url': 'http://www.agenciainfra.com/blog/empresas-se-movimentam-para-se-adequar-as-inovacoes-e-mudancas-estruturais-que-virao-com-a-modernizacao/', 'display_url': 'agenciainfra.com/blog/empresas-…'}, {'start': 280, 'end': 303, 'url': 'https://t.co/QE8IJXqbQe', 'expanded_url': 'https://twitter.com/agencia_infra/status/1522592270813327361/photo/1', 'display_url': 'pic.twitter.com/QE8IJXqbQe', 'media_key': '3_1521500171573600263'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Coluna'}, {'start': 190, 'end': 203, 'tag': 'AgênciaiNFRA'}, {'start': 204, 'end': 220, 'tag': 'iNFRATransporte'}, {'start': 221, 'end': 232, 'tag': 'Transporte'}, {'start': 233, 'end': 246, 'tag': 'iNFRAEnergia'}, {'start': 247, 'end': 255, 'tag': 'Energia'}, {'start': 256, 'end': 271, 'tag': 'Infraestrutura'}, {'start': 272, 'end': 279, 'tag': 'Brasil'}]}",,pt,
1094,energia infraestrutura,1522584924519387138,Analista de Tecnologia da Informação Sr (Arquiteto de Infraestrutura) - Vibra Energia - Rio de Janeiro - https://t.co/prFbcYkOeP https://t.co/9nM55iJTOx,917624633632976896,1522584924519387138,"{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/prFbcYkOeP', 'expanded_url': 'https://rjempregos.net/vagasrio/analista-de-tecnologia-da-informacao-sr-arquiteto-de-infraestrutura-vibra-energia-rio-de-janeiro/', 'display_url': 'rjempregos.net/vagasrio/anali…'}, {'start': 129, 'end': 152, 'url': 'https://t.co/9nM55iJTOx', 'expanded_url': 'https://twitter.com/rjvagasriobr/status/1522584924519387138/photo/1', 'display_url': 'pic.twitter.com/9nM55iJTOx', 'media_key': '3_1522584922912927747'}], 'annotations': [{'start': 26, 'end': 38, 'probability': 0.5281, 'type': 'Organization', 'normalized_text': 'Informação Sr'}, {'start': 88, 'end': 101, 'probability': 0.9789, 'type': 'Place', 'normalized_text': 'Rio de Janeiro'}]}",,pt,
1095,energia infraestrutura,1522584714317606918,Analista de Tecnologia da Informação Sr (Arquiteto de Infraestrutura) - Vibra Energia - Rio de Janeiro - https://t.co/bjyh1DHO0A https://t.co/pS2moyEBmd,256143266,1522584714317606918,"{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/bjyh1DHO0A', 'expanded_url': 'https://rjempregos.net/vagasrio/analista-de-tecnologia-da-informacao-sr-arquiteto-de-infraestrutura-vibra-energia-rio-de-janeiro/', 'display_url': 'rjempregos.net/vagasrio/anali…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1522584717266235393/HSMsUW-u?format=jpg&name=orig', 'width': 1000, 'height': 1000}, {'url': 'https://pbs.twimg.com/news_img/1522584717266235393/HSMsUW-u?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Analista de Tecnologia da Informação Sr (Arquiteto de Infraestrutura) – Vibra Energia – Rio de Janeiro', 'description': 'RESPONSABILIDADES E ATRIBUIÇÕES - Planejar e definir a arquitetura de infraestrutura de cloud adequada para sistemas críticos; - Engajar equipes necessárias para obtenção da arquitetura mais...', 'unwound_url': 'https://rjempregos.net/vagasrio/analista-de-tecnologia-da-informacao-sr-arquiteto-de-infraestrutura-vibra-energia-rio-de-janeiro/'}, {'start': 129, 'end': 152, 'url': 'https://t.co/pS2moyEBmd', 'expanded_url': 'https://twitter.com/rjempregos/status/1522584714317606918/photo/1', 'display_url': 'pic.twitter.com/pS2moyEBmd', 'media_key': '3_1522584712409194496'}], 'annotations': [{'start': 26, 'end': 38, 'probability': 0.5281, 'type': 'Organization', 'normalized_text': 'Informação Sr'}, {'start': 88, 'end': 101, 'probability': 0.9788, 'type': 'Place', 'normalized_text': 'Rio de Janeiro'}]}",,pt,
1096,energia infraestrutura,1522578052693250048,"Principais  moedas em alta assim como a bolsa de valores já na Europa as bolsas despencam  após anúncio de corte de importação do petróleo e gás russos ainda em 22 e por não terem infraestrutura para receberem por portos  , resultará em energia e gasolina mais cara para  Europa. https://t.co/bJJ5jYh9ku",221740459,1522578052693250048,"{'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/bJJ5jYh9ku', 'expanded_url': 'https://twitter.com/Luizkauf/status/1522578052693250048/photo/1', 'display_url': 'pic.twitter.com/bJJ5jYh9ku', 'media_key': '3_1522578042614427655'}, {'start': 280, 'end': 303, 'url': 'https://t.co/bJJ5jYh9ku', 'expanded_url': 'https://twitter.com/Luizkauf/status/1522578052693250048/photo/1', 'display_url': 'pic.twitter.com/bJJ5jYh9ku', 'media_key': '3_1522578045990846473'}, {'start': 280, 'end': 303, 'url': 'https://t.co/bJJ5jYh9ku', 'expanded_url': 'https://twitter.com/Luizkauf/status/1522578052693250048/photo/1', 'display_url': 'pic.twitter.com/bJJ5jYh9ku', 'media_key': '3_1522578049681838082'}], 'annotations': [{'start': 63, 'end': 68, 'probability': 0.9276, 'type': 'Place', 'normalized_text': 'Europa'}, {'start': 272, 'end': 277, 'probability': 0.6504, 'type': 'Place', 'normalized_text': 'Europa'}]}",,pt,
1097,energia infraestrutura,1522524065881378817,"@teknocorp @DesejoDeMatar @yamiraikou_san Meu amigo HOJE, eu disse HOJE, minas gerais tem 2 Itaipu de energia solar esperando apenas infraestrutura (linha de transmissão e subestações que são responsabilidade da Cemig) pra começar a produzir.",275599375,1522344400520716288,"{'mentions': [{'start': 0, 'end': 10, 'username': 'teknocorp', 'id': '15676752'}, {'start': 11, 'end': 25, 'username': 'DesejoDeMatar', 'id': '75160121'}, {'start': 26, 'end': 41, 'username': 'yamiraikou_san', 'id': '1154527844002881536'}], 'annotations': [{'start': 212, 'end': 216, 'probability': 0.6503, 'type': 'Organization', 'normalized_text': 'Cemig'}]}",,pt,[<ReferencedTweet id=1522395061211648000 type=replied_to]
1098,energia infraestrutura,1522350947023872006,"Porque manter o povo do Nordeste escravo d água, comida, energia elétrica, saúde, infraestrutura, garantia votos em troca desses serviços q deveriam ser fornecidos por obrigação dos governos da esquerda quando estiveram no poder, e eu me refiro todos os COMUNISTAS desde 1988. https://t.co/TdUDCJSf5U",1274411084078858242,1522350947023872006,"{'urls': [{'start': 277, 'end': 300, 'url': 'https://t.co/TdUDCJSf5U', 'expanded_url': 'https://twitter.com/AlbertoAPL/status/1522338605024395265', 'display_url': 'twitter.com/AlbertoAPL/sta…'}], 'annotations': [{'start': 24, 'end': 31, 'probability': 0.6757, 'type': 'Place', 'normalized_text': 'Nordeste'}]}",,pt,[<ReferencedTweet id=1522338605024395265 type=quoted]
1099,energia infraestrutura,1522347658295361537,"#iNFRANaTransição | Mauricio Bähr, CEO da Engie Brasil: ""Brasil continuará sendo o país mais relevante na área de renováveis"". Leia a entrevista em: https://t.co/P2qiZoJWpy 📸: @ENGIEBrasil

#AgênciaiNFRA #iNFRATransporte #Transporte #iNFRAEnergia #Energia #Infraestrutura #Brasil https://t.co/5cXq5HyyDb",815615313307959296,1522347658295361537,"{'mentions': [{'start': 176, 'end': 188, 'username': 'ENGIEBrasil', 'id': '887715743269359616'}], 'urls': [{'start': 149, 'end': 172, 'url': 'https://t.co/P2qiZoJWpy', 'expanded_url': 'http://www.agenciainfra.com/blog/mauricio-bahr-ceo-da-engie-brasil-brasil-continuara-sendo-o-pais-mais-relevante-na-area-de-renovaveis/', 'display_url': 'agenciainfra.com/blog/mauricio-…'}, {'start': 280, 'end': 303, 'url': 'https://t.co/5cXq5HyyDb', 'expanded_url': 'https://twitter.com/agencia_infra/status/1522347658295361537/photo/1', 'display_url': 'pic.twitter.com/5cXq5HyyDb', 'media_key': '3_1521618065426952203'}], 'annotations': [{'start': 20, 'end': 32, 'probability': 0.9897, 'type': 'Person', 'normalized_text': 'Mauricio Bähr'}, {'start': 42, 'end': 53, 'probability': 0.7525, 'type': 'Organization', 'normalized_text': 'Engie Brasil'}, {'start': 57, 'end': 62, 'probability': 0.9671, 'type': 'Place', 'normalized_text': 'Brasil'}], 'hashtags': [{'start': 0, 'end': 17, 'tag': 'iNFRANaTransição'}, {'start': 190, 'end': 203, 'tag': 'AgênciaiNFRA'}, {'start': 204, 'end': 220, 'tag': 'iNFRATransporte'}, {'start': 221, 'end': 232, 'tag': 'Transporte'}, {'start': 233, 'end': 246, 'tag': 'iNFRAEnergia'}, {'start': 247, 'end': 255, 'tag': 'Energia'}, {'start': 256, 'end': 271, 'tag': 'Infraestrutura'}, {'start': 272, 'end': 279, 'tag': 'Brasil'}]}",,pt,
1100,energia infraestrutura,1522299088426909697,"#iNFRATransporte | Consulta pública sobre planos setoriais do PNL será lançada em julho. Saiba mais em: https://t.co/BqC2GQwLyh 📸: Domínio público

#AgênciaiNFRA #iNFRATransporte #Transporte #iNFRAEnergia #Energia #Infraestrutura #Brasil https://t.co/GVa5TVgwaY",815615313307959296,1522299088426909697,"{'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/BqC2GQwLyh', 'expanded_url': 'http://www.agenciainfra.com/blog/consulta-publica-sobre-planos-setoriais-do-pnl-sera-lancada-em-julho/', 'display_url': 'agenciainfra.com/blog/consulta-…'}, {'start': 238, 'end': 261, 'url': 'https://t.co/GVa5TVgwaY', 'expanded_url': 'https://twitter.com/agencia_infra/status/1522299088426909697/photo/1', 'display_url': 'pic.twitter.com/GVa5TVgwaY', 'media_key': '3_1521569323302670336'}], 'annotations': [{'start': 62, 'end': 64, 'probability': 0.8954, 'type': 'Organization', 'normalized_text': 'PNL'}], 'hashtags': [{'start': 0, 'end': 16, 'tag': 'iNFRATransporte'}, {'start': 148, 'end': 161, 'tag': 'AgênciaiNFRA'}, {'start': 162, 'end': 178, 'tag': 'iNFRATransporte'}, {'start': 179, 'end': 190, 'tag': 'Transporte'}, {'start': 191, 'end': 204, 'tag': 'iNFRAEnergia'}, {'start': 205, 'end': 213, 'tag': 'Energia'}, {'start': 214, 'end': 229, 'tag': 'Infraestrutura'}, {'start': 230, 'end': 237, 'tag': 'Brasil'}]}",,pt,
1101,energia infraestrutura,1522290028654710785,"#iNFRADebate | ""Liberdade logística, urgente!"" com Luis Claudio Montenegro. Saiba mais em: https://t.co/VUwdi25hfr 📸: Reprodução/Mídias Sociais

#AgênciaiNFRA #iNFRATransporte #Transporte #iNFRAEnergia #Energia #Infraestrutura #Brasil https://t.co/tzjdUsFggL",815615313307959296,1522290028654710785,"{'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/VUwdi25hfr', 'expanded_url': 'http://www.agenciainfra.com/blog/infradebate-liberdade-logistica-urgente/', 'display_url': 'agenciainfra.com/blog/infradeba…'}, {'start': 235, 'end': 258, 'url': 'https://t.co/tzjdUsFggL', 'expanded_url': 'https://twitter.com/agencia_infra/status/1522290028654710785/photo/1', 'display_url': 'pic.twitter.com/tzjdUsFggL', 'media_key': '3_1522267558438744066'}], 'annotations': [{'start': 51, 'end': 73, 'probability': 0.9685, 'type': 'Person', 'normalized_text': 'Luis Claudio Montenegro'}], 'hashtags': [{'start': 0, 'end': 12, 'tag': 'iNFRADebate'}, {'start': 145, 'end': 158, 'tag': 'AgênciaiNFRA'}, {'start': 159, 'end': 175, 'tag': 'iNFRATransporte'}, {'start': 176, 'end': 187, 'tag': 'Transporte'}, {'start': 188, 'end': 201, 'tag': 'iNFRAEnergia'}, {'start': 202, 'end': 210, 'tag': 'Energia'}, {'start': 211, 'end': 226, 'tag': 'Infraestrutura'}, {'start': 227, 'end': 234, 'tag': 'Brasil'}]}",,pt,
1102,energia infraestrutura,1522278986751037441,"@senadorhumberto Esse dinheiro seria muito melhor aplicado em obras de saneamento básico, infraestrutura , segurança, energia...
E será, por que acabou a roubalheira do PT",710466647954432000,1522213464214712321,"{'mentions': [{'start': 0, 'end': 16, 'username': 'senadorhumberto', 'id': '76049312'}], 'annotations': [{'start': 169, 'end': 170, 'probability': 0.9286, 'type': 'Organization', 'normalized_text': 'PT'}]}",,pt,[<ReferencedTweet id=1522213464214712321 type=replied_to]
1103,energia infraestrutura,1522266500467466242,"#iNFRAEnergia | Consórcio de especialistas vai estudar o melhor modelo de preços de energia no país, diz CCEE. Saiba mais em: https://t.co/o44G2Rvrdx 📸: CCEE

#AgênciaiNFRA #iNFRATransporte #Transporte #iNFRAEnergia #Energia #Infraestrutura #Brasil https://t.co/a8Acyav6sg",815615313307959296,1522266500467466242,"{'urls': [{'start': 126, 'end': 149, 'url': 'https://t.co/o44G2Rvrdx', 'expanded_url': 'http://www.agenciainfra.com/blog/consorcio-de-especialistas-vai-estudar-o-melhor-modelo-de-precos-de-energia-no-pais-diz-ccee/', 'display_url': 'agenciainfra.com/blog/consorcio…'}, {'start': 249, 'end': 272, 'url': 'https://t.co/a8Acyav6sg', 'expanded_url': 'https://twitter.com/agencia_infra/status/1522266500467466242/photo/1', 'display_url': 'pic.twitter.com/a8Acyav6sg', 'media_key': '3_1522266198494302208'}], 'hashtags': [{'start': 0, 'end': 13, 'tag': 'iNFRAEnergia'}, {'start': 159, 'end': 172, 'tag': 'AgênciaiNFRA'}, {'start': 173, 'end': 189, 'tag': 'iNFRATransporte'}, {'start': 190, 'end': 201, 'tag': 'Transporte'}, {'start': 202, 'end': 215, 'tag': 'iNFRAEnergia'}, {'start': 216, 'end': 224, 'tag': 'Energia'}, {'start': 225, 'end': 240, 'tag': 'Infraestrutura'}, {'start': 241, 'end': 248, 'tag': 'Brasil'}]}",,pt,
1104,"""geração de energia""",1539624351686868993,"vai tomar no cu todo mundo que apoiou essa atrocidade
todo complexo de geração de energia é setor ESTRATÉGICO, tem que estar nas mãos do povo https://t.co/2k6CVnhZ9d",1143718286040997888,1539624351686868993,"{'urls': [{'start': 142, 'end': 165, 'url': 'https://t.co/2k6CVnhZ9d', 'expanded_url': 'https://twitter.com/SofiaManzanoPCB/status/1539420932296560640', 'display_url': 'twitter.com/SofiaManzanoPC…'}]}",,pt,[<ReferencedTweet id=1539420932296560640 type=quoted]
